index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz], fan.speed [%], utilization.gpu [%], utilization.memory [%], temperature.gpu, pstate, memory.total [MiB], memory.free [MiB], memory.used [MiB]
0, 2021/11/18 11:24:55.791, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 30584 MiB, 1926 MiB
1, 2021/11/18 11:24:55.793, 54.11 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 3 %, 0 %, 31, P0, 32510 MiB, 31728 MiB, 782 MiB
2, 2021/11/18 11:24:55.795, 41.49 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32507 MiB, 3 MiB
3, 2021/11/18 11:24:55.797, 40.01 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
4, 2021/11/18 11:24:55.800, 41.92 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
5, 2021/11/18 11:24:55.802, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 32507 MiB, 3 MiB
6, 2021/11/18 11:24:55.804, 41.95 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 32507 MiB, 3 MiB
7, 2021/11/18 11:24:55.806, 40.47 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 29, P0, 32510 MiB, 32507 MiB, 3 MiB
0, 2021/11/18 11:25:00.809, 55.05 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 30584 MiB, 1926 MiB
1, 2021/11/18 11:25:00.811, 54.08 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 31, P0, 32510 MiB, 31118 MiB, 1392 MiB
2, 2021/11/18 11:25:00.814, 54.60 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 0 %, 0 %, 32, P0, 32510 MiB, 31118 MiB, 1392 MiB
3, 2021/11/18 11:25:00.816, 53.59 W, 1290 MHz, 877 MHz, 1290 MHz, [N/A], 4 %, 0 %, 28, P0, 32510 MiB, 31926 MiB, 584 MiB
4, 2021/11/18 11:25:00.818, 41.44 W, 135 MHz, 877 MHz, 135 MHz, [N/A], 0 %, 0 %, 28, P0, 32510 MiB, 32507 MiB, 3 MiB
