system_time,cpu_usage_usr,cpu_usage_sys,cpu_usage_idl,cpu_usage_wai,cpu_usage_hiq,cpu_usage_siq,memory_used,memory_buff,memory_cach,memory_free,load_1m,load_5m,load_15m
2021-01-05 23:09:00,5,1,95,0,0,0,14.5G,100M,4651M,735G,1.01,0.79,0.55
2021-01-05 23:09:01,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.01,0.79,0.55
2021-01-05 23:09:02,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.09,0.81,0.56
2021-01-05 23:09:03,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.09,0.81,0.56
2021-01-05 23:09:04,3,0,97,0,0,0,14.5G,100M,4646M,735G,1.09,0.81,0.56
2021-01-05 23:09:05,3,0,97,0,0,0,14.5G,100M,4650M,735G,1.09,0.81,0.56
2021-01-05 23:09:06,3,0,97,0,0,0,14.5G,100M,4650M,735G,1.09,0.81,0.56
2021-01-05 23:09:07,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.16,0.83,0.57
2021-01-05 23:09:08,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.16,0.83,0.57
2021-01-05 23:09:09,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.16,0.83,0.57
2021-01-05 23:09:10,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.16,0.83,0.57
2021-01-05 23:09:11,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.16,0.83,0.57
2021-01-05 23:09:12,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.31,0.87,0.58
2021-01-05 23:09:13,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.31,0.87,0.58
2021-01-05 23:09:14,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.31,0.87,0.58
2021-01-05 23:09:15,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.31,0.87,0.58
2021-01-05 23:09:16,3,0,97,0,0,0,14.5G,100M,4650M,735G,1.31,0.87,0.58
2021-01-05 23:09:17,3,0,97,0,0,0,14.5G,100M,4649M,735G,1.44,0.90,0.60
2021-01-05 23:09:18,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.44,0.90,0.60
2021-01-05 23:09:19,3,0,97,0,0,0,14.6G,100M,4648M,735G,1.44,0.90,0.60
2021-01-05 23:09:20,2,0,98,0,0,0,14.6G,100M,4648M,735G,1.44,0.90,0.60
2021-01-05 23:09:21,1,0,99,0,0,0,14.5G,100M,4648M,735G,1.44,0.90,0.60
2021-01-05 23:09:22,4,1,95,0,0,0,14.5G,100M,4651M,735G,1.57,0.94,0.61
2021-01-05 23:09:23,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.57,0.94,0.61
2021-01-05 23:09:24,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.57,0.94,0.61
2021-01-05 23:09:25,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.57,0.94,0.61
2021-01-05 23:09:26,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.57,0.94,0.61
2021-01-05 23:09:27,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.60,0.95,0.62
2021-01-05 23:09:28,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.60,0.95,0.62
2021-01-05 23:09:29,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.60,0.95,0.62
2021-01-05 23:09:30,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.60,0.95,0.62
2021-01-05 23:09:31,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.60,0.95,0.62
2021-01-05 23:09:32,3,0,97,0,0,0,14.5G,100M,4654M,735G,1.47,0.94,0.61
2021-01-05 23:09:33,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.47,0.94,0.61
2021-01-05 23:09:34,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.47,0.94,0.61
2021-01-05 23:09:35,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.47,0.94,0.61
2021-01-05 23:09:36,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.47,0.94,0.61
2021-01-05 23:09:37,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.43,0.94,0.61
2021-01-05 23:09:38,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.43,0.94,0.61
2021-01-05 23:09:39,3,0,97,0,0,0,14.5G,100M,4647M,735G,1.43,0.94,0.61
2021-01-05 23:09:40,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.43,0.94,0.61
2021-01-05 23:09:41,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.43,0.94,0.61
2021-01-05 23:09:42,3,0,97,0,0,0,14.5G,100M,4648M,735G,1.40,0.94,0.62
2021-01-05 23:09:43,1,0,99,0,0,0,14.5G,100M,4648M,735G,1.40,0.94,0.62
2021-01-05 23:09:44,2,1,98,0,0,0,14.3G,100M,4650M,736G,1.40,0.94,0.62
2021-01-05 23:09:45,2,0,98,0,0,0,14.3G,100M,4649M,736G,1.40,0.94,0.62
2021-01-05 23:09:46,2,0,98,0,0,0,14.3G,100M,4649M,736G,1.40,0.94,0.62
2021-01-05 23:09:47,2,0,98,0,0,0,14.3G,100M,4648M,736G,1.29,0.92,0.61
